finding_title_1,finding_title_2,similarity_score
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,SQL Injection - onlinetests/includes/functions.php:194,56.4976692199707
pkg:npm/immer@8.0.1,pkg:npm/immer@8.0.1,56.487059593200684
Cross-Site Scripting: Reflected - share.php:22,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,56.37512803077698
SQL Injection - onlinetests/app/test_end.php:73,Dangerous File Inclusion - maintenance.php:13,56.3626766204834
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,56.33881092071533
Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,Microsoft Windows Security Update for November 2022,56.31861090660095
pkg:npm/immer@8.0.1,Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,56.29005432128906
Dangerous File Inclusion - onlinetests/includes/global.php:422,pkg:npm/ansi-regex@3.0.0,56.28635883331299
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,56.26317262649536
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,SQL Injection - onlinetests/includes/functions.php:194,56.233978271484375
Cross-Site Scripting: Reflected - share.php:22,SQL Injection - onlinetests/app/classes/db.php:27,56.18817210197449
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,pkg:npm/nth-check@1.0.2,56.173861026763916
pkg:npm/immer@8.0.1,SQL Injection - onlinetests/app/classes/db.php:40,56.17123246192932
pkg:npm/immer@8.0.1,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,56.14199638366699
SQL Injection - onlinetests/app/test_end.php:73,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,56.13875985145569
Cross-Site Scripting: Reflected - share.php:22,SQL Injection - onlinetests/app/classes/db.php:40,56.122756004333496
Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,Cross-Site Scripting: Reflected - share.php:22,56.01126551628113
pkg:npm/immer@8.0.1,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,55.985939502716064
pkg:npm/minimist@1.2.5,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,55.935072898864746
Cross-Site Scripting: Reflected - share.php:22,Dangerous File Inclusion - onlinetests/includes/global.php:422,55.91763257980347
pkg:npm/ansi-regex@3.0.0,pkg:npm/minimist@1.2.5,55.914390087127686
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,55.89136481285095
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,55.86603879928589
pkg:npm/shelljs@0.8.4,pkg:npm/nth-check@1.0.2,55.8512806892395
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,pkg:npm/minimist@1.2.5,55.83730340003967
pkg:npm/minimist@1.2.5,SQL Injection - onlinetests/app/classes/db.php:44,55.83213567733765
pkg:npm/nth-check@1.0.2,SQL Injection - onlinetests/app/test_end.php:73,55.828797817230225
pkg:npm/nth-check@1.0.2,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,55.82423210144043
SQL Injection - onlinetests/includes/functions.php:11,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,55.817413330078125
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,SQL Injection - onlinetests/app/test_end.php:73,55.686140060424805
pkg:npm/ansi-regex@3.0.0,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,55.65716028213501
pkg:npm/nth-check@1.0.2,SQL Injection - onlinetests/includes/functions.php:194,55.653172731399536
pkg:npm/nth-check@1.0.2,pkg:npm/axios@0.21.1,55.64886927604675
pkg:npm/axios@0.21.1,Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,55.59318661689758
Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,pkg:npm/immer@8.0.1,55.581074953079224
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,pkg:npm/immer@8.0.1,55.57924509048462
Cross-Site Scripting: Reflected - share.php:27,Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,55.57715892791748
Dangerous File Inclusion - includes/global.php:9,SQL Injection - onlinetests/app/test_end.php:73,55.5705189704895
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,pkg:npm/ansi-regex@5.0.0,55.531978607177734
Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),55.52903413772583
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,SQL Injection - onlinetests/app/test_end.php:73,55.519551038742065
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,pkg:npm/ansi-regex@3.0.0,55.51944375038147
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,pkg:npm/axios@0.21.1,55.50336837768555
pkg:npm/minimist@1.2.5,Dangerous File Inclusion - onlinetests/includes/global.php:422,55.48458695411682
SQL Injection - onlinetests/app/classes/db.php:27,pkg:npm/minimist@1.2.5,55.42318820953369
Microsoft Windows Security Update for November 2022,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,55.3990364074707
Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),55.39650917053223
Cross-Site Scripting: Reflected - share.php:27,SQL Injection - onlinetests/app/classes/db.php:44,55.3955614566803
pkg:npm/immer@8.0.1,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,55.39438724517822
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,55.38216829299927
pkg:npm/minimist@1.2.5,SQL Injection - onlinetests/app/classes/db.php:40,55.33638000488281
SQL Injection - onlinetests/includes/functions.php:194,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,55.327415466308594
pkg:npm/immer@8.0.1,pkg:npm/minimist@1.2.5,55.32249212265015
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,Microsoft Windows Security Update for November 2022,55.274903774261475
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,Cross-Site Scripting: Reflected - share.php:27,55.23465871810913
SQL Injection - onlinetests/includes/functions.php:194,pkg:npm/minimist@1.2.5,55.199700593948364
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Dangerous File Inclusion - includes/global.php:9,55.18127679824829
Microsoft Windows Security Update for November 2022,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,55.163758993148804
Dangerous File Inclusion - onlinetests/includes/global.php:422,Cross-Site Scripting: Reflected - share.php:27,55.11999726295471
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,Dangerous File Inclusion - includes/global.php:9,55.1092267036438
Dangerous File Inclusion - onlinetests/includes/global.php:422,Cross-Site Scripting: Reflected - share.php:22,55.09108304977417
pkg:npm/minimist@1.2.5,pkg:npm/terser@5.7.0,55.09107708930969
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,55.08245229721069
SQL Injection - onlinetests/includes/functions.php:11,pkg:npm/nth-check@1.0.2,55.021870136260986
pkg:npm/minimist@1.2.5,SQL Injection - onlinetests/includes/functions.php:194,54.99432682991028
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,54.98208999633789
pkg:npm/minimist@1.2.5,pkg:npm/ansi-regex@5.0.0,54.981833696365356
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,54.93748188018799
Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,54.93321418762207
pkg:npm/minimist@1.2.5,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,54.91573214530945
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,pkg:npm/immer@8.0.1,54.89391088485718
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,54.89156246185303
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,pkg:npm/terser@4.8.0,54.8769474029541
Git Multiple Security Vulnerabilities,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,54.8581600189209
Dangerous File Inclusion - maintenance.php:13,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,54.846447706222534
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,pkg:npm/minimist@1.2.5,54.81913685798645
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,54.7793984413147
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,SQL Injection - onlinetests/includes/functions.php:11,54.7612190246582
SQL Injection - onlinetests/app/classes/db.php:40,Cross-Site Scripting: Reflected - share.php:27,54.73116636276245
Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,Cross-Site Scripting: Reflected - share.php:27,54.69697713851929
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,54.68291640281677
SQL Injection - onlinetests/app/classes/db.php:27,Cross-Site Scripting: Reflected - share.php:22,54.65296506881714
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,Cross-Site Scripting: Reflected - share.php:22,54.632019996643066
pkg:npm/shell-quote@1.7.2,pkg:npm/ejs@2.7.4,54.631757736206055
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,54.62934970855713
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,pkg:npm/immer@8.0.1,54.56465482711792
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,pkg:npm/minimist@1.2.5,54.55739498138428
SQL Injection - onlinetests/app/classes/db.php:40,Cross-Site Scripting: Reflected - share.php:22,54.52747941017151
pkg:npm/nth-check@1.0.2,SQL Injection - onlinetests/app/test_end.php:73,54.48415279388428
pkg:npm/minimist@1.2.5,pkg:npm/cookie@0.4.1,54.480791091918945
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,54.4777512550354
pkg:npm/minimist@1.2.5,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,54.47450876235962
pkg:npm/ansi-regex@3.0.0,Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,54.46807146072388
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,54.46354150772095
pkg:npm/immer@8.0.1,pkg:npm/libxmljs@0.19.7,54.4633150100708
Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,pkg:npm/axios@0.21.1,54.42265272140503
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,54.387420415878296
Cross-Site Scripting: Reflected - share.php:27,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,54.299527406692505
SQL Injection - onlinetests/app/test_end.php:73,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,54.281193017959595
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,54.27255630493164
Cross-Site Scripting: Reflected - share.php:22,Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,54.26359176635742
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,SQL Injection - onlinetests/app/test_end.php:73,54.26280498504639
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),54.24121618270874
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,54.22646999359131
Dangerous File Inclusion - onlinetests/includes/global.php:422,pkg:npm/immer@8.0.1,54.221951961517334
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,pkg:npm/immer@8.0.1,54.08732891082764
Cross-Site Scripting: Reflected - share.php:22,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,54.0806770324707
Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,54.02263402938843
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,54.01276350021362
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,53.99063229560852
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,Cross-Site Scripting: Reflected - share.php:22,53.978073596954346
pkg:npm/ansi-regex@3.0.0,Dangerous File Inclusion - maintenance.php:13,53.94032001495361
Dangerous File Inclusion - includes/global.php:9,pkg:npm/ansi-regex@3.0.0,53.915220499038696
pkg:npm/terser@4.8.0,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,53.90782356262207
pkg:npm/terser@4.8.0,SQL Injection - onlinetests/includes/functions.php:194,53.87692451477051
pkg:npm/immer@8.0.1,Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,53.86040210723877
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,pkg:npm/terser@4.8.0,53.830909729003906
Dangerous File Inclusion - includes/global.php:9,SQL Injection - onlinetests/app/test_end.php:73,53.83031368255615
Dangerous File Inclusion - includes/global.php:9,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,53.812527656555176
Cross-Site Scripting: Reflected - share.php:22,SQL Injection - onlinetests/app/classes/db.php:44,53.744226694107056
Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),53.741514682769775
Cross-Site Scripting: Reflected - share.php:27,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,53.727561235427856
pkg:npm/terser@4.8.0,Dangerous File Inclusion - onlinetests/includes/global.php:422,53.69584560394287
SQL Injection - onlinetests/app/test_end.php:73,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,53.61071825027466
Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,SQL Injection - onlinetests/app/test_end.php:73,53.60853672027588
pkg:npm/ansi-regex@3.0.0,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,53.56243848800659
